time_sec,left_goal_deg,left_actual_deg,left_error_deg,left_velocity_raw,left_current_raw,right_goal_deg,right_actual_deg,right_error_deg,right_velocity_raw,right_current_raw
244.6206,200.391,199.863,0.527,19,14,159.609,160.049,-0.439,-18,-15
244.7151,197.139,201.006,-3.867,7,12,162.861,159.258,3.604,-2,-13
244.8077,192.480,200.830,-8.350,-1,-15,167.520,159.258,8.262,1,14
244.9034,186.504,198.896,-12.393,-21,-17,173.496,160.664,12.832,20,20
244.9970,180.176,194.854,-14.678,-35,-19,179.824,165.146,14.678,38,19
245.0897,173.936,189.492,-15.557,-43,-18,186.064,170.596,15.469,45,18
245.1841,168.047,183.252,-15.205,-48,-18,191.953,176.572,15.381,48,19
245.2772,163.213,177.012,-13.799,-48,-19,196.787,183.076,13.711,52,17
245.3696,159.873,171.123,-11.250,-44,-17,200.127,189.229,10.898,47,16
245.4639,158.203,166.113,-7.910,-35,-16,201.797,194.414,7.383,38,15
245.5564,158.379,161.895,-3.516,-30,-14,201.621,198.457,3.164,28,14
245.6505,160.488,159.346,1.143,-14,-13,199.512,200.654,-1.143,15,13
245.7437,164.180,158.906,5.273,0,12,195.820,201.182,-5.361,2,-13
245.8383,169.365,159.170,10.195,3,18,190.635,200.479,-9.844,-9,-16
245.9305,175.254,162.070,13.184,30,17,184.746,197.666,-12.920,-26,-18
246.0237,181.582,166.641,14.941,36,18,178.418,193.096,-14.678,-37,-18
246.1177,187.910,172.090,15.820,46,19,172.090,187.383,-15.293,-46,-17
246.2110,193.447,178.154,15.293,46,19,166.553,181.230,-14.678,-49,-18
246.3042,197.930,184.658,13.271,51,17,162.070,175.166,-13.096,-45,-18
246.3972,200.830,190.547,10.283,45,16,159.170,169.365,-10.195,-43,-17
246.4898,201.885,195.557,6.328,37,15,158.115,164.531,-6.416,-37,-17
246.5836,201.182,198.984,2.197,23,14,158.818,160.928,-2.109,-22,-15
246.6741,198.721,200.654,-1.934,11,14,161.279,159.346,1.934,-8,-14
246.7688,194.590,200.918,-6.328,-1,-13,165.410,159.258,6.152,0,13
246.8618,189.229,200.039,-10.811,-11,-17,170.771,159.609,11.162,5,19
246.9546,183.076,196.875,-13.799,-29,-19,176.924,162.861,14.062,32,18
247.0486,176.748,191.953,-15.205,-40,-17,183.252,167.959,15.293,40,18
247.1425,170.508,186.064,-15.557,-47,-18,189.492,173.760,15.732,47,20
247.2361,165.234,179.824,-14.590,-48,-18,194.766,180.264,14.502,52,17
247.3281,161.191,173.760,-12.568,-47,-18,198.809,186.592,12.217,50,16
247.4215,158.730,168.135,-9.404,-40,-17,201.270,192.305,8.965,42,16
247.5151,158.115,163.740,-5.625,-33,-15,201.885,196.699,5.186,33,14
247.6077,159.346,160.312,-0.967,-21,-14,200.654,199.775,0.879,20,13
247.7036,162.422,158.994,3.428,-5,-12,197.578,201.094,-3.516,6,12
247.7973,166.992,158.994,7.998,1,15,193.008,201.006,-7.998,-2,-15
247.8889,172.529,160.488,12.041,20,17,187.471,199.160,-11.689,-19,-17
247.9789,178.594,164.443,14.150,35,17,181.406,195.381,-13.975,-33,-19
248.0702,184.746,169.189,15.557,41,19,175.254,190.283,-15.029,-42,-19
248.1647,190.811,175.254,15.557,50,18,169.189,184.395,-15.205,-46,-19
248.2568,195.820,181.406,14.414,52,18,164.180,178.154,-13.975,-48,-18
248.3494,199.512,187.646,11.865,47,17,160.488,172.178,-11.689,-46,-18
248.4408,201.533,193.096,8.438,42,16,158.467,166.992,-8.525,-38,-16
248.5343,201.797,197.402,4.395,30,15,158.203,162.598,-4.395,-29,-15
248.6252,200.215,199.951,0.264,18,14,159.785,160.049,-0.264,-17,-15
248.7168,197.051,201.006,-3.955,5,13,162.949,159.258,3.691,-2,-14
248.8090,192.393,200.830,-8.438,-2,-15,167.607,159.346,8.262,2,15
248.9005,186.680,198.896,-12.217,-20,-17,173.320,160.576,12.744,19,19
248.9932,180.439,194.941,-14.502,-35,-18,179.561,164.971,14.590,37,20
249.0849,174.287,189.756,-15.469,-42,-19,185.713,170.156,15.557,44,19
249.1777,168.398,183.691,-15.293,-48,-18,191.602,176.133,15.469,49,19
249.2690,163.564,177.539,-13.975,-48,-18,196.436,182.549,13.887,52,18
249.3617,160.137,171.650,-11.514,-45,-17,199.863,188.789,11.074,48,17
249.4532,158.291,166.641,-8.350,-37,-16,201.709,193.975,7.734,39,16
249.5485,158.291,162.246,-3.955,-30,-14,201.709,198.105,3.604,29,14
249.6416,160.225,159.609,0.615,-15,-13,199.775,200.479,-0.703,16,12
249.7347,163.740,158.906,4.834,-2,12,196.260,201.270,-5.010,3,-13
249.8267,168.662,158.994,9.668,1,17,191.338,200.654,-9.316,-7,-16
249.9194,174.551,161.543,13.008,27,18,185.449,198.105,-12.656,-24,-17
250.0115,180.703,166.025,14.678,37,17,179.297,193.711,-14.414,-36,-19
250.1046,187.031,171.299,15.732,45,19,172.969,188.262,-15.293,-44,-19
250.1977,192.744,177.188,15.557,45,20,167.256,182.197,-14.941,-48,-18
250.2900,197.314,183.691,13.623,52,18,162.686,176.045,-13.359,-47,-19
250.3831,200.479,189.668,10.811,46,17,159.521,170.244,-10.723,-43,-18
250.4759,201.885,194.854,7.031,37,15,158.115,165.234,-7.119,-36,-16
250.5691,201.445,198.545,2.900,26,15,158.555,161.367,-2.812,-25,-16
250.6624,199.160,200.654,-1.494,13,13,160.840,159.434,1.406,-11,-14
250.7552,195.205,201.006,-5.801,-1,-13,164.795,159.170,5.625,0,13
250.8491,190.020,200.303,-10.283,-8,-16,169.980,159.434,10.547,3,19
250.9418,183.955,197.402,-13.447,-27,-18,176.045,162.334,13.711,29,20
251.0352,177.627,192.656,-15.029,-39,-18,182.373,167.256,15.117,40,19
251.1282,171.475,186.855,-15.381,-46,-18,188.525,172.969,15.557,46,19
251.2220,165.938,180.615,-14.678,-49,-18,194.062,179.297,14.766,52,19
251.3151,161.631,174.463,-12.832,-46,-19,198.369,185.713,12.656,50,16
251.4095,158.994,168.838,-9.844,-41,-18,201.006,191.602,9.404,43,16
251.5026,158.115,164.268,-6.152,-34,-16,201.885,196.260,5.625,34,15
251.5946,158.994,160.664,-1.670,-24,-14,201.006,199.512,1.494,21,13
251.6871,161.719,159.082,2.637,-7,-13,198.281,201.006,-2.725,9,13
251.7814,166.113,158.994,7.119,2,14,193.887,201.094,-7.207,0,-15
251.8741,171.562,159.961,11.602,16,17,188.438,199.600,-11.162,-16,-17
251.9684,177.891,163.828,14.062,34,17,182.109,195.908,-13.799,-32,-18
252.0620,184.219,168.662,15.557,40,18,175.781,190.898,-15.117,-42,-19
252.1550,190.195,174.639,15.557,49,19,169.805,185.010,-15.205,-48,-18
252.2488,195.469,180.879,14.590,51,19,164.531,178.594,-14.062,-49,-17
252.3428,199.336,187.207,12.129,48,16,160.664,172.617,-11.953,-46,-19
252.4363,201.533,192.920,8.613,42,16,158.467,167.168,-8.701,-40,-16
252.5304,201.797,197.227,4.570,31,16,158.203,162.686,-4.482,-30,-16
252.6232,200.303,199.951,0.352,19,13,159.697,160.049,-0.352,-17,-15
252.7169,197.051,201.006,-3.955,5,12,162.949,159.258,3.691,-2,-13
252.8073,192.480,200.830,-8.350,-2,-15,167.520,159.346,8.174,2,15
252.9010,186.680,198.896,-12.217,-20,-18,173.320,160.664,12.656,20,20
252.9939,180.352,195.029,-14.678,-34,-19,179.648,164.971,14.678,38,20
253.0897,173.936,189.492,-15.557,-42,-18,186.064,170.508,15.557,45,17
253.1839,168.047,183.164,-15.117,-49,-18,191.953,176.572,15.381,49,19
253.2792,163.125,176.748,-13.623,-48,-18,196.875,183.340,13.535,52,17
253.3733,159.785,170.947,-11.162,-43,-18,200.215,189.492,10.723,46,16
253.4670,158.203,165.938,-7.734,-35,-17,201.797,194.590,7.207,38,16
253.5598,158.467,161.807,-3.340,-29,-13,201.533,198.545,2.988,28,15
253.6528,160.576,159.434,1.143,-13,-13,199.424,200.742,-1.318,15,13
253.7453,164.268,158.906,5.361,0,13,195.732,201.182,-5.449,1,-13
253.8377,169.277,159.082,10.195,2,17,190.723,200.479,-9.756,-9,-17
253.9307,175.254,161.982,13.271,30,17,184.746,197.666,-12.920,-26,-19
254.0237,181.582,166.553,15.029,37,18,178.418,193.096,-14.678,-36,-19
254.1172,187.822,172.090,15.732,47,20,172.178,187.383,-15.205,-46,-18
254.2112,193.447,178.154,15.293,46,19,166.553,181.230,-14.678,-49,-19
254.3041,197.930,184.658,13.271,51,17,162.070,175.078,-13.008,-45,-18
254.3988,200.830,190.547,10.283,45,16,159.170,169.277,-10.107,-43,-18
254.4908,201.885,195.469,6.416,36,15,158.115,164.531,-6.416,-37,-16
254.5836,201.182,198.896,2.285,23,14,158.818,161.016,-2.197,-22,-16
254.6758,198.633,200.654,-2.021,11,14,161.367,159.346,2.021,-8,-14
254.7687,194.590,200.918,-6.328,-1,-13,165.410,159.258,6.152,0,13
254.8612,189.229,200.039,-10.811,-11,-17,170.771,159.609,11.162,5,20
254.9544,183.076,196.963,-13.887,-28,-19,176.924,162.949,13.975,32,19
255.0472,176.836,192.129,-15.293,-40,-18,183.164,167.959,15.205,40,18
255.1417,170.596,186.152,-15.557,-46,-19,189.404,173.760,15.645,46,20
255.2347,165.234,179.824,-14.590,-49,-18,194.766,180.088,14.678,52,19
255.3270,161.279,173.760,-12.480,-46,-18,198.721,186.504,12.217,50,16
255.4204,158.730,168.223,-9.492,-40,-17,201.270,192.217,9.053,43,16
255.5127,158.115,163.828,-5.713,-33,-15,201.885,196.611,5.273,33,16
255.6048,159.258,160.400,-1.143,-22,-14,200.742,199.775,0.967,21,14
255.6984,162.158,159.082,3.076,-5,-13,197.842,201.094,-3.252,6,13
255.7907,166.641,158.994,7.646,0,14,193.359,201.006,-7.646,-2,-14
255.8842,172.266,160.225,12.041,18,18,187.734,199.336,-11.602,-18,-17
255.9768,178.418,164.268,14.150,34,18,181.582,195.469,-13.887,-34,-18
256.0716,184.834,169.277,15.557,42,19,175.166,190.283,-15.117,-43,-19
256.1657,190.898,175.342,15.557,50,19,169.102,184.395,-15.293,-46,-19
256.2593,195.908,181.670,14.238,52,18,164.092,177.979,-13.887,-49,-18
256.3530,199.600,187.910,11.689,47,16,160.400,171.914,-11.514,-46,-18
256.4461,201.621,193.359,8.262,41,16,158.379,166.729,-8.350,-38,-17
256.5394,201.797,197.490,4.307,29,15,158.203,162.422,-4.219,-28,-15
256.6319,200.039,200.127,-0.088,18,13,159.961,159.873,0.088,-15,-15
256.7246,196.699,201.006,-4.307,3,10,163.301,159.258,4.043,0,-14
256.8178,191.865,200.742,-8.877,-3,-16,168.135,159.346,8.789,2,16
256.9127,185.889,198.545,-12.656,-22,-18,174.111,161.104,13.008,23,20
257.0071,179.561,194.326,-14.766,-36,-19,180.439,165.762,14.678,39,19
257.1011,173.145,188.701,-15.557,-43,-19,186.855,171.299,15.557,46,20
257.1943,167.432,182.549,-15.117,-49,-19,192.568,177.363,15.205,49,20
257.2871,162.773,176.309,-13.535,-48,-18,197.227,183.955,13.271,52,17
257.3803,159.609,170.508,-10.898,-44,-18,200.391,189.844,10.547,46,16
257.4730,158.115,165.586,-7.471,-35,-16,201.885,194.854,7.031,36,15
257.5668,158.555,161.543,-2.988,-28,-14,201.445,198.721,2.725,26,14
257.6594,160.752,159.258,1.494,-13,-13,199.248,200.830,-1.582,14,12
257.7532,164.707,158.994,5.713,1,13,195.293,201.182,-5.889,1,-14
257.8465,169.893,159.258,10.635,5,18,190.107,200.303,-10.195,-10,-17
257.9403,175.957,162.510,13.447,32,17,184.043,197.227,-13.184,-28,-17
258.0342,182.285,167.168,15.117,36,19,177.715,192.393,-14.678,-38,-18
258.1265,188.438,172.705,15.732,47,19,171.562,186.768,-15.205,-47,-18
258.2199,193.975,178.770,15.205,47,19,166.025,180.615,-14.590,-49,-18
258.3138,198.281,185.361,12.920,51,17,161.719,174.375,-12.656,-45,-18
258.4080,201.006,191.162,9.844,43,16,158.994,168.750,-9.756,-43,-17
258.5018,201.885,195.996,5.889,35,15,158.115,164.004,-5.889,-36,-16
258.5946,201.006,199.248,1.758,22,14,158.994,160.664,-1.670,-21,-15
258.6879,198.193,200.830,-2.637,9,12,161.807,159.258,2.549,-5,-14
258.7818,193.887,200.918,-7.031,0,-14,166.113,159.258,6.855,0,14
258.8767,188.262,199.688,-11.426,-15,-17,171.738,159.961,11.777,11,18
258.9704,182.021,196.172,-14.150,-31,-19,177.979,163.740,14.238,34,19
259.0636,175.693,191.074,-15.381,-42,-19,184.307,168.838,15.469,43,19
259.1562,169.717,185.186,-15.469,-47,-19,190.283,174.727,15.557,48,20
259.2497,164.531,178.770,-14.238,-49,-18,195.469,181.318,14.150,52,18
259.3432,160.664,172.705,-12.041,-46,-18,199.336,187.559,11.777,49,16
259.4367,158.467,167.344,-8.877,-39,-16,201.533,193.096,8.438,41,15
259.5310,158.203,162.949,-4.746,-32,-15,201.797,197.402,4.395,31,15
259.6236,159.697,159.873,-0.176,-18,-14,200.303,200.215,0.088,18,13
259.7175,163.037,158.906,4.131,-4,-1,196.963,201.182,-4.219,4,2
259.8130,167.871,158.994,8.877,1,16,192.129,200.830,-8.701,-4,-15
259.9060,173.672,160.928,12.744,24,18,186.328,198.633,-12.305,-22,-17
259.9989,180.000,165.410,14.590,37,18,180.000,194.326,-14.326,-35,-18
260.0918,186.240,170.508,15.732,44,19,173.760,189.053,-15.293,-43,-18
260.1866,192.129,176.660,15.469,48,20,167.871,182.812,-14.941,-48,-18
260.2810,196.963,183.164,13.799,51,18,163.037,176.572,-13.535,-48,-18
260.3742,200.215,189.229,10.986,46,16,159.785,170.771,-10.986,-43,-17
260.4683,201.797,194.502,7.295,38,15,158.203,165.674,-7.471,-36,-17
260.5714,201.357,198.545,2.812,25,14,158.643,161.367,-2.725,-24,-16
260.6640,199.072,200.566,-1.494,13,13,160.928,159.434,1.494,-11,-14
260.7583,195.117,200.918,-5.801,-1,-13,164.883,159.346,5.537,0,13
260.8510,189.844,200.303,-10.459,-8,-15,170.156,159.434,10.723,2,19
260.9437,183.779,197.314,-13.535,-27,-18,176.221,162.422,13.799,30,19
261.0369,177.539,192.656,-15.117,-38,-18,182.461,167.344,15.117,40,19
261.1301,171.299,186.855,-15.557,-46,-18,188.701,173.145,15.557,46,20
261.2233,165.850,180.615,-14.766,-49,-18,194.150,179.473,14.678,52,17
261.3164,161.631,174.375,-12.744,-47,-18,198.369,185.801,12.568,50,18
261.4203,158.730,168.223,-9.492,-40,-16,201.270,192.217,9.053,42,16
261.5140,158.115,163.828,-5.713,-32,-15,201.885,196.611,5.273,33,14
261.6137,159.434,160.137,-0.703,-21,-13,200.566,199.863,0.703,19,14
261.7076,162.598,158.994,3.604,-4,-13,197.402,201.182,-3.779,6,12
261.8017,167.256,158.994,8.262,1,15,192.744,200.918,-8.174,-3,-16
261.8942,172.881,160.576,12.305,21,17,187.119,199.072,-11.953,-20,-19
261.9867,179.121,164.795,14.326,35,16,180.879,194.941,-14.062,-35,-19
262.0804,185.449,169.805,15.645,42,18,174.551,189.756,-15.205,-43,-18
262.1733,191.338,175.869,15.469,50,19,168.662,183.779,-15.117,-46,-19
262.2667,196.260,182.197,14.062,51,18,163.740,177.363,-13.623,-50,-19
262.3730,200.215,189.141,11.074,46,15,159.785,170.771,-10.986,-43,-17
262.4693,201.797,194.414,7.383,38,15,158.203,165.674,-7.471,-35,-16
262.5620,201.533,198.281,3.252,27,13,158.467,161.719,-3.252,-26,-16
262.6732,198.721,200.654,-1.934,11,12,161.279,159.434,1.846,-9,-14
262.7671,194.678,200.918,-6.240,0,-13,165.322,159.258,6.064,0,13
262.8600,189.316,200.127,-10.811,-10,-17,170.684,159.521,11.162,3,19
262.9536,183.164,196.875,-13.711,-28,-19,176.836,162.861,13.975,33,18
263.0480,176.748,192.041,-15.293,-40,-18,183.252,167.959,15.293,40,19
263.1413,170.596,186.152,-15.557,-47,-18,189.404,173.672,15.732,46,20
263.2351,165.234,179.824,-14.590,-49,-17,194.766,180.176,14.590,53,18
263.3295,161.191,173.496,-12.305,-46,-17,198.809,186.768,12.041,50,17
263.4243,158.730,168.047,-9.316,-40,-16,201.270,192.393,8.877,41,15
263.5171,158.115,163.564,-5.449,-32,-14,201.885,196.963,4.922,33,14
263.6110,159.434,160.225,-0.791,-21,-13,200.566,199.863,0.703,19,14
263.7035,162.422,158.994,3.428,-5,-12,197.578,201.094,-3.516,6,12
263.7973,166.992,158.906,8.086,0,15,193.008,200.918,-7.910,-2,-15
263.8894,172.529,160.400,12.129,20,18,187.471,199.160,-11.689,-19,-19
263.9834,178.857,164.707,14.150,35,17,181.143,195.117,-13.975,-34,-18
264.0757,185.098,169.541,15.557,41,18,174.902,189.932,-15.029,-42,-18
264.1701,191.162,175.605,15.557,50,19,168.838,184.043,-15.205,-46,-19
264.2632,196.084,181.846,14.238,52,17,163.916,177.715,-13.799,-49,-18
264.3563,199.688,188.086,11.602,47,16,160.312,171.738,-11.426,-45,-17
264.4517,201.709,193.711,7.998,41,15,158.291,166.465,-8.174,-37,-17
264.5464,201.709,197.754,3.955,29,14,158.291,162.158,-3.867,-27,-15
264.6398,199.863,200.215,-0.352,17,13,160.137,159.785,0.352,-15,-14
264.7332,196.260,201.006,-4.746,3,-10,163.740,159.170,4.570,-1,-13
264.8252,191.426,200.654,-9.229,-2,-16,168.574,159.346,9.229,2,16
264.9186,185.537,198.281,-12.744,-24,-17,174.463,161.367,13.096,25,19
265.0144,179.033,193.887,-14.854,-37,-19,180.967,166.201,14.766,40,19
265.1078,172.705,188.350,-15.645,-44,-18,187.295,171.650,15.645,45,19
265.2029,166.992,181.934,-14.941,-49,-18,193.008,177.891,15.117,49,19
265.2971,162.422,175.605,-13.184,-48,-18,197.578,184.570,13.008,53,17
265.3904,159.346,169.893,-10.547,-42,-17,200.654,190.547,10.107,44,16
265.4861,158.115,165.059,-6.943,-34,-15,201.885,195.381,6.504,35,15
265.5790,158.730,161.191,-2.461,-27,-14,201.270,199.072,2.197,24,14
265.6712,161.191,159.258,1.934,-10,-14,198.809,200.918,-2.109,12,14
265.7653,165.234,158.994,6.240,1,13,194.766,201.182,-6.416,1,-14
265.8577,170.508,159.521,10.986,9,17,189.492,200.127,-10.635,-12,-19
265.9516,176.748,162.949,13.799,32,17,183.252,196.699,-13.447,-30,-18
266.0449,183.076,167.607,15.469,37,19,176.924,191.865,-14.941,-40,-18
266.1379,189.141,173.408,15.732,48,19,170.859,185.977,-15.117,-49,-18
266.2320,194.590,179.736,14.854,52,18,165.410,179.824,-14.414,-49,-18
266.3249,198.721,186.064,12.656,49,16,161.279,173.672,-12.393,-47,-18
266.4203,201.270,191.953,9.316,43,16,158.730,168.047,-9.316,-42,-17
266.5147,201.885,196.611,5.273,33,15,158.115,163.389,-5.273,-33,-15
266.6076,200.654,199.600,1.055,20,13,159.346,160.312,-0.967,-19,-15
266.7016,197.666,200.918,-3.252,7,12,162.334,159.258,3.076,-3,-13
266.7935,193.271,200.918,-7.646,0,-14,166.729,159.258,7.471,0,16
266.8866,187.646,199.424,-11.777,-17,-16,172.354,160.312,12.041,15,19
266.9802,181.318,195.645,-14.326,-32,-18,178.682,164.355,14.326,35,19
267.0737,174.990,190.459,-15.469,-42,-19,185.010,169.453,15.557,43,18
267.1699,168.838,184.219,-15.381,-49,-19,191.162,175.605,15.557,49,19
267.2669,163.740,177.627,-13.887,-48,-17,196.260,182.461,13.799,53,18
267.3644,160.049,171.299,-11.250,-45,-17,199.951,188.965,10.986,48,17
267.4643,158.203,166.025,-7.822,-34,-15,201.797,194.414,7.383,37,16
267.5631,158.467,161.631,-3.164,-29,-14,201.533,198.633,2.900,28,14
267.6530,160.576,159.346,1.230,-13,-13,199.424,200.742,-1.318,15,13
267.7421,164.092,158.906,5.186,0,12,195.908,201.270,-5.361,3,-13
267.8314,168.926,158.994,9.932,1,16,191.074,200.566,-9.492,-8,-16
267.9217,174.727,161.543,13.184,27,17,185.273,198.018,-12.744,-24,-18
268.0114,180.703,165.938,14.766,37,18,179.297,193.711,-14.414,-36,-19
268.0996,186.680,170.859,15.820,45,19,173.320,188.525,-15.205,-43,-18
268.1935,192.480,176.924,15.557,46,19,167.520,182.373,-14.854,-49,-19
268.2911,197.402,183.867,13.535,52,17,162.598,175.957,-13.359,-46,-18
268.3945,200.742,190.371,10.371,45,15,159.258,169.541,-10.283,-43,-17
268.4851,201.885,195.293,6.592,36,15,158.115,164.795,-6.680,-36,-16
268.5739,201.357,198.633,2.725,26,14,158.643,161.367,-2.725,-24,-16
268.6635,199.072,200.566,-1.494,13,13,160.928,159.521,1.406,-11,-14
268.7522,195.381,201.006,-5.625,1,-12,164.619,159.346,5.273,0,12
268.8407,190.459,200.479,-10.020,-6,-17,169.541,159.434,10.107,1,17
268.9285,184.834,198.018,-13.184,-25,-17,175.166,161.719,13.447,26,19
269.0174,178.857,193.711,-14.854,-37,-18,181.143,166.289,14.854,40,18
269.1082,172.705,188.262,-15.557,-44,-18,187.295,171.650,15.645,45,19
269.1967,167.344,182.373,-15.029,-49,-18,192.656,177.451,15.205,50,19
269.2864,162.861,176.309,-13.447,-48,-18,197.139,183.867,13.271,52,17
269.3782,159.697,170.596,-10.898,-43,-17,200.303,189.756,10.547,46,17
269.4778,158.115,165.498,-7.383,-34,-16,201.885,195.029,6.855,36,16
269.5814,158.818,161.104,-2.285,-27,-13,201.182,199.160,2.021,24,15
269.6738,161.279,159.170,2.109,-10,-13,198.721,200.918,-2.197,11,13
269.7710,165.586,158.994,6.592,1,14,194.414,201.094,-6.680,0,-14
269.8636,170.947,159.697,11.250,12,17,189.053,199.863,-10.811,-13,-17
269.9574,177.100,163.389,13.711,33,16,182.900,196.348,-13.447,-31,-18
270.0500,183.428,168.047,15.381,38,18,176.572,191.426,-14.854,-41,-18
270.1434,189.492,173.848,15.645,48,19,170.508,185.537,-15.029,-48,-19
270.2361,194.766,180.000,14.766,51,18,165.234,179.473,-14.238,-48,-19
270.3295,198.809,186.416,12.393,49,16,161.191,173.408,-12.217,-47,-18
270.4241,201.270,192.129,9.141,42,15,158.730,167.871,-9.141,-41,-17
270.5184,201.885,196.699,5.186,33,14,158.115,163.301,-5.186,-33,-15
270.6161,200.479,199.688,0.791,19,13,159.521,160.225,-0.703,-18,-15
270.7088,197.402,201.006,-3.604,7,12,162.598,159.258,3.340,-2,-14
270.7988,192.920,200.830,-7.910,-1,-15,167.080,159.258,7.822,2,15
270.8942,187.119,199.072,-11.953,-19,-17,172.881,160.312,12.568,17,19
270.9872,180.879,195.293,-14.414,-33,-18,179.121,164.619,14.502,37,19
271.0781,174.727,190.107,-15.381,-41,-19,185.273,169.805,15.469,44,19
271.1691,168.926,184.219,-15.293,-48,-19,191.074,175.605,15.469,49,19
271.2582,164.092,178.242,-14.150,-48,-17,195.908,181.846,14.062,53,18
271.3481,160.488,172.441,-11.953,-46,-18,199.512,187.910,11.602,49,17
271.4369,158.467,167.344,-8.877,-39,-16,201.533,193.096,8.438,41,15
271.5262,158.115,163.037,-4.922,-33,-14,201.885,197.314,4.570,32,15
271.6152,159.521,160.049,-0.527,-20,-14,200.479,200.039,0.439,19,14
271.7119,162.773,158.906,3.867,-4,-12,197.227,201.182,-3.955,5,13
271.8093,167.695,158.994,8.701,1,16,192.305,200.918,-8.613,-3,-16
271.9116,174.023,161.191,12.832,26,17,185.977,198.457,-12.480,-23,-17
272.0084,180.527,165.850,14.678,37,17,179.473,193.887,-14.414,-36,-18
272.1023,186.855,171.123,15.732,44,18,173.145,188.350,-15.205,-44,-18
272.1957,192.656,177.012,15.645,46,19,167.344,182.285,-14.941,-49,-19
272.2990,197.666,184.307,13.359,52,16,162.334,175.430,-13.096,-45,-19
272.3977,200.830,190.459,10.371,44,16,159.170,169.365,-10.195,-42,-17
